경기도,가평군,청평면 잠곡로 40,청춘역 1979 공원_1F_왼쪽건물_#2,37.737105,127.424109
경기도,가평군,청평면 잠곡로 40,청춘역 1979 공원_1F_중앙건물_#3,37.737105,127.424109
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내1)_B1F_로비_#1,37.7392072,127.424329
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내1)_B1F_다목적강당_#2,37.7392072,127.424329
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내1)_B1F_수영장_#3,37.7392072,127.424329
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-1_자생식물원앞 CCTV 상단,37.592538,127.492291
경기도,가평군,가평읍 문화로 131,가평종합운동장1_CCTV함체상단_#1,37.824797,127.507638
경기도,가평군,가평읍 석봉로200-21,국립농산물품질관리원 경기지원 가평사무소_1F_민원실안,37.833114,127.509977
경기도,가평군,상면 행현리 922-15,환경성질환예방관리센터_1F_사무실기둥#1,37.696895,127.382827
경기도,가평군,가평군 가평읍 대곡리 693,어린이음악놀이터_1F_어린이놀이터 내부 우측기둥#1,37.764743,127.534788
경기도,가평군,조종면 조종희망로26번길 16,조종국민체육센터_1F_엘리베이터 앞_#1,37.81867,127.3522
경기도,가평군,설악면 신천리 156 1,설악보건지소(설악면)_1F_치매안심센터안_#1,37.6761938888889,127.494686111111
경기도,가평군,가평읍 승안리 100 ,다목적교육관(가평읍)_1F_사무실중앙_#1,37.8459761111111,127.498656944444
경기도,가평군,설악면 신천리 156 1,설악보건지소(설악면)_1F_한방진료실_#1,37.6761938888889,127.494686111111
경기도,가평군,가평읍 승안리 100 ,다목적교육관(가평읍)_1F_사무실_#1,37.8459761111111,127.498656944444
경기도,가평군,설악면 신천리 156 1,설악보건지소(설악면)_1F_입구앞_#1,37.6761938888889,127.494686111111
경기도,가평군,상면 연하리 173 3,상면보건지소(상면)_1F_한방치료실_#1,37.8052580555556,127.357978055556
경기도,가평군,조종면 현리 567 7,하면보건지소(하면)_1F_한방치료실_#1,37.8187619444444,127.353521944444
경기도,가평군,상면 연하리 173 3,상면보건지소(상면)_1F_접수처_#1,37.8052580555556,127.357978055556
경기도,가평군,조종면 현리 567 7,하면보건지소(하면)_1F_진료실_#1,37.8187619444444,127.353521944444
경기도,가평군,상면 연하리 173 3,상면보건지소(상면)_1F_내과_#1,37.8052580555556,127.357978055556
경기도,가평군,조종면 현리 567 7,하면보건지소(하면)_1F_중앙_#1,37.8187619444444,127.353521944444
경기도,가평군,가평읍 가화로 155-18,가평군보건소_1F_생물테러대응창고 앞_#1,37.833696041,127.510350655
경기도,가평군,북면 목동리 847 ,북면보건지소_1F_사무실및접수실_#1,37.8854919444444,127.549808888889
경기도,가평군,북면 목동리 847 ,북면보건지소_1F_치과치료실_#1,37.8854919444444,127.549808888889
경기도,가평군,북면 목동리 847 ,북면보건지소_1F_한방치료실_#1,37.8854919444444,127.549808888889
경기도,가평군,북면 목동리 847 ,북면보건지소_1F_중앙끝_#1,37.8854919444444,127.549808888889
경기도,가평군,설악면 미사리 145 3,가평휴게소(상)_1F_엔제리너스 매장위_#1,37.7017419444444,127.543538055556
경기도,가평군,가평읍 대곡리 168-9,가평터미널_1F_대합실 우측벽면#1,37.839053,127.505916
경기도,가평군,가평읍 대곡리 168-9,가평터미널_1F_대합실 좌측기둥#1,37.823094,127.510883
경기도,가평군,가평읍 대곡리 337,가평체육관_1F_안내실 앞 입구 천장_#1,37.82399,127.507
경기도,가평군,상면 덕현리 129-8,술지움 공유양조벤쳐센터_1F_병입실 내부벽면#1,37.617136,127.536403
경기도,가평군,청평면 청평리 333 ,청평면 행정복지센터_1F_한방진료실입구_#1,37.7400080555556,127.424871944444
경기도,가평군,청평면 청평리 333 ,청평면 행정복지센터_1F_보건지소 접수대_#1,37.7400080555556,127.424871944444
경기도,가평군,청평면 청평리 333 ,청평면 행정복지센터_1F_보건지소 진료실_#1,37.7400080555556,127.424871944444
경기도,가평군,청평면 청평리 333 1,청평면 행정복지센터_1F_민원실옆_#1,37.74045,127.424175
경기도,가평군,청평면 청평리 333 1,청평면 행정복지센터_1F_민원접수_#1,37.74045,127.424175
경기도,가평군,청평면 청평리 333 1,청평면 행정복지센터_1F_중앙회의_#1,37.74045,127.424175
경기도,가평군,청평면 청평리 333 ,청평면 행정복지센터_1F_화장실앞_#1,37.7400080555556,127.424871944444
경기도,가평군,설악면 신천리 156-1,설악면 행정복지센터_1F_통신실 앞 천정#1,37.678777,127.488291
경기도,가평군,청평면  333 1,청평면 행정복지센터_1F_전산실_#1,37.74045,127.424175
경기도,가평군,상면 연하리 171 1,상면 주민센터_1F_서고앞_#1,37.804725,127.356841944444
경기도,가평군,설악면 미사리 145 3,가평(서울)휴게소_1F_푸드코트_#1,37.7016938888889,127.54347
경기도,가평군,설악면 미사리 145 3,가평(서울)휴게소_1F_매장_#1,37.7016938888889,127.54347
경기도,가평군,가평읍 가화로 155-18,가평군보건소_1F_보건관리실 앞_#2,37.833696041,127.510350655
경기도,가평군,설악면 신천리 156-1,설악면 행정복지센터_1F_탕비실 앞 천정_#2,37.678777,127.488291
경기도,가평군,가평읍 가화로 155-18,가평군보건소_1F_종합안내 앞_#3,37.833696041,127.510350655
경기도,가평군,가평읍 대곡리 337,가평체육관_채육관 입구 천정 위_#2,37.82399,127.507
경기도,가평군,가평읍 자라섬로 64,이화원(야외) (옥외2)_근로자 휴식공간_#1,37.8181473,127.518933
경기도,가평군,오류동  66 ,철도21_수_지_1_오류동역_대_2F_1,37.4944869444444,126.845161111111
경기도,가평군,조종면 조종희망로26번길 22,조종도서관_2 (옥내1)_2F_2층 열람실내 벽면_#3,37.818241,127.353013
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내1)_3F_프로그램실_#1,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내1)_3F_소회의실_#2,37.8321793,127.508753
경기도,가평군,가평읍 석봉로191번길 10,가평군청 2청사 (옥내1)_3F_소회의실_#3,37.8321793,127.508753
경기도,가평군,경기도 가평군 조종면 현리 420-6 조종도서관-도서관-2-153,조종도서관-도서관-2-153,37.81757,127.35277
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내2)_1F_헬스장_#1,37.7392072,127.424329
